dataset,method,model,imputation,base_model,F1,missing_perc
poly_binarised_decimalised_synth,mnar,missforest lasso,missforest,lasso,0.2441015012510914,90.0
poly_binarised_decimalised_synth,mnar,missforest lasso,missforest,lasso,0.0908148746968472,95.0
poly_binarised_decimalised_synth,mnar,missforest lasso,missforest,lasso,0.0908148746968472,98.0
poly_binarised_decimalised_synth,mnar,mean lasso,mean,lasso,0.48309022507209215,0.0
poly_binarised_decimalised_synth,mnar,mean lasso,mean,lasso,0.4834770872717189,20.0
poly_binarised_decimalised_synth,mnar,mean lasso,mean,lasso,0.4883220559724338,40.0
poly_binarised_decimalised_synth,mnar,mean lasso,mean,lasso,0.4810181049859026,50.0
poly_binarised_decimalised_synth,mnar,mean lasso,mean,lasso,0.48407336694404685,60.0
poly_binarised_decimalised_synth,mnar,mean lasso,mean,lasso,0.4821964540638496,70.0
poly_binarised_decimalised_synth,mnar,mean lasso,mean,lasso,0.48772505669665034,80.0
poly_binarised_decimalised_synth,mnar,mean lasso,mean,lasso,0.20159618405677873,90.0
poly_binarised_decimalised_synth,mnar,mean lasso,mean,lasso,0.0908148746968472,95.0
poly_binarised_decimalised_synth,mnar,mean lasso,mean,lasso,0.0908148746968472,98.0
poly_binarised_decimalised_synth,mnar,ice lasso,ice,lasso,0.48309022507209215,0.0
poly_binarised_decimalised_synth,mnar,ice lasso,ice,lasso,0.4834770872717189,20.0
poly_binarised_decimalised_synth,mnar,ice lasso,ice,lasso,0.48675934653797165,40.0
poly_binarised_decimalised_synth,mnar,ice lasso,ice,lasso,0.48105167057786963,50.0
poly_binarised_decimalised_synth,mnar,ice lasso,ice,lasso,0.4835226308714494,60.0
poly_binarised_decimalised_synth,mnar,ice lasso,ice,lasso,0.48077864311779517,70.0
poly_binarised_decimalised_synth,mnar,ice lasso,ice,lasso,0.48673978907669113,80.0
poly_binarised_decimalised_synth,mnar,ice lasso,ice,lasso,0.20206133032628726,90.0
poly_binarised_decimalised_synth,mnar,ice lasso,ice,lasso,0.0908148746968472,95.0
poly_binarised_decimalised_synth,mnar,ice lasso,ice,lasso,0.0908148746968472,98.0
poly_binarised_decimalised_synth,mnar,missforest lasso,missforest,lasso,0.48309022507209215,0.0
poly_binarised_decimalised_synth,mnar,missforest lasso,missforest,lasso,0.48290271570300475,20.0
poly_binarised_decimalised_synth,mnar,missforest lasso,missforest,lasso,0.4861278646357693,40.0
poly_binarised_decimalised_synth,mnar,missforest lasso,missforest,lasso,0.4755053284765479,50.0
poly_binarised_decimalised_synth,mnar,missforest lasso,missforest,lasso,0.4758509921493901,60.0
poly_binarised_decimalised_synth,mnar,missforest lasso,missforest,lasso,0.4390828169727356,70.0
poly_binarised_decimalised_synth,mnar,missforest lasso,missforest,lasso,0.43852353646578135,80.0
poly_binarised_decimalised_synth,mnar,missforest lasso,missforest,lasso,0.2423745316014805,90.0
poly_binarised_decimalised_synth,mnar,missforest lasso,missforest,lasso,0.0908148746968472,95.0
poly_binarised_decimalised_synth,mnar,missforest lasso,missforest,lasso,0.0908148746968472,98.0
poly_binarised_decimalised_synth,mnar,mean lasso,mean,lasso,0.4758843539072543,0.0
poly_binarised_decimalised_synth,mnar,mean lasso,mean,lasso,0.48781707458347023,20.0
poly_binarised_decimalised_synth,mnar,mean lasso,mean,lasso,0.4922592381320719,40.0
poly_binarised_decimalised_synth,mnar,mean lasso,mean,lasso,0.4689520582374976,50.0
poly_binarised_decimalised_synth,mnar,mean lasso,mean,lasso,0.47380896712229775,60.0
poly_binarised_decimalised_synth,mnar,mean lasso,mean,lasso,0.4716881164206623,70.0
poly_binarised_decimalised_synth,mnar,mean lasso,mean,lasso,0.4721722682449174,80.0
poly_binarised_decimalised_synth,mnar,mean lasso,mean,lasso,0.20138430718448183,90.0
poly_binarised_decimalised_synth,mnar,mean lasso,mean,lasso,0.0908148746968472,95.0
poly_binarised_decimalised_synth,mnar,mean lasso,mean,lasso,0.0908148746968472,98.0
poly_binarised_decimalised_synth,mnar,ice lasso,ice,lasso,0.4758843539072543,0.0
poly_binarised_decimalised_synth,mnar,ice lasso,ice,lasso,0.4883038372185,20.0
poly_binarised_decimalised_synth,mnar,ice lasso,ice,lasso,0.4912132000089587,40.0
poly_binarised_decimalised_synth,mnar,ice lasso,ice,lasso,0.4689351093095985,50.0
poly_binarised_decimalised_synth,mnar,ice lasso,ice,lasso,0.47426689213897855,60.0
poly_binarised_decimalised_synth,mnar,ice lasso,ice,lasso,0.47114050806138436,70.0
poly_binarised_decimalised_synth,mnar,ice lasso,ice,lasso,0.47265174202981985,80.0
poly_binarised_decimalised_synth,mnar,ice lasso,ice,lasso,0.2013850274616077,90.0
poly_binarised_decimalised_synth,mnar,ice lasso,ice,lasso,0.0908148746968472,95.0
poly_binarised_decimalised_synth,mnar,ice lasso,ice,lasso,0.0908148746968472,98.0
poly_binarised_decimalised_synth,mnar,missforest lasso,missforest,lasso,0.4758843539072543,0.0
poly_binarised_decimalised_synth,mnar,missforest lasso,missforest,lasso,0.467195497839264,20.0
poly_binarised_decimalised_synth,mnar,missforest lasso,missforest,lasso,0.4692748281461388,40.0
poly_binarised_decimalised_synth,mnar,missforest lasso,missforest,lasso,0.4492782904519493,50.0
poly_binarised_decimalised_synth,mnar,missforest lasso,missforest,lasso,0.4488944366243097,60.0
poly_binarised_decimalised_synth,mnar,missforest lasso,missforest,lasso,0.449372653988381,70.0
poly_binarised_decimalised_synth,mnar,missforest lasso,missforest,lasso,0.44019094336095904,80.0
poly_binarised_decimalised_synth,mnar,missforest lasso,missforest,lasso,0.2421121497267528,90.0
poly_binarised_decimalised_synth,mnar,missforest lasso,missforest,lasso,0.0908148746968472,95.0
poly_binarised_decimalised_synth,mnar,missforest lasso,missforest,lasso,0.0908148746968472,98.0
mice_protein,mcar,mean lasso,mean,lasso,0.9492917614995348,0.0
mice_protein,mcar,mean lasso,mean,lasso,0.7928406209946369,20.0
mice_protein,mcar,mean lasso,mean,lasso,0.6061626472588187,40.0
mice_protein,mcar,mean lasso,mean,lasso,0.5700803936380053,50.0
mice_protein,mcar,mean lasso,mean,lasso,0.45236640390149163,60.0
mice_protein,mcar,mean lasso,mean,lasso,0.37600914018536,70.0
mice_protein,mcar,mean lasso,mean,lasso,0.3447627051793718,80.0
mice_protein,mcar,mean lasso,mean,lasso,0.226889411278906,90.0
mice_protein,mcar,mean lasso,mean,lasso,0.1656973079888699,95.0
mice_protein,mcar,mean lasso,mean,lasso,0.10567806646417158,98.0
mice_protein,mcar,ice lasso,ice,lasso,0.9492917614995348,0.0
mice_protein,mcar,ice lasso,ice,lasso,0.37456881742596027,20.0
mice_protein,mcar,ice lasso,ice,lasso,0.15665655491970765,40.0
mice_protein,mcar,ice lasso,ice,lasso,0.09897304175242855,50.0
mice_protein,mcar,ice lasso,ice,lasso,0.07962715389185977,60.0
mice_protein,mcar,ice lasso,ice,lasso,0.08028321000704722,70.0
mice_protein,mcar,ice lasso,ice,lasso,0.08999844249299573,80.0
mice_protein,mcar,ice lasso,ice,lasso,0.0803661139306184,90.0
mice_protein,mcar,ice lasso,ice,lasso,0.07985669643019769,95.0
mice_protein,mcar,ice lasso,ice,lasso,0.046088886192312245,98.0
mice_protein,mcar,missforest lasso,missforest,lasso,0.9492917614995348,0.0
mice_protein,mcar,missforest lasso,missforest,lasso,0.8523882436441789,20.0
mice_protein,mcar,missforest lasso,missforest,lasso,0.7844939213848511,40.0
mice_protein,mcar,missforest lasso,missforest,lasso,0.6290602000582174,50.0
mice_protein,mcar,missforest lasso,missforest,lasso,0.5468111992399449,60.0
mice_protein,mcar,missforest lasso,missforest,lasso,0.4791536229135616,70.0
mice_protein,mcar,missforest lasso,missforest,lasso,0.41523957867540984,80.0
mice_protein,mcar,missforest lasso,missforest,lasso,0.2461078292549772,90.0
mice_protein,mcar,missforest lasso,missforest,lasso,0.18139882868856355,95.0
mice_protein,mcar,missforest lasso,missforest,lasso,0.12974124120346286,98.0
mice_protein,mcar,mean lasso,mean,lasso,0.8888443447996098,0.0
mice_protein,mcar,mean lasso,mean,lasso,0.776907167854241,20.0
mice_protein,mcar,mean lasso,mean,lasso,0.6248005953200431,40.0
mice_protein,mcar,mean lasso,mean,lasso,0.5874273499239732,50.0
mice_protein,mcar,mean lasso,mean,lasso,0.5016855883120356,60.0
mice_protein,mcar,mean lasso,mean,lasso,0.40847846318181485,70.0
mice_protein,mcar,mean lasso,mean,lasso,0.3360392552996108,80.0
mice_protein,mcar,mean lasso,mean,lasso,0.2340568419751623,90.0
mice_protein,mcar,mean lasso,mean,lasso,0.1813234597512894,95.0
mice_protein,mcar,mean lasso,mean,lasso,0.1122844719280643,98.0
mice_protein,mcar,ice lasso,ice,lasso,0.8888443447996098,0.0
mice_protein,mcar,ice lasso,ice,lasso,0.308381925403202,20.0
mice_protein,mcar,ice lasso,ice,lasso,0.09968681804048195,40.0
mice_protein,mcar,ice lasso,ice,lasso,0.11214399333434326,50.0
mice_protein,mcar,ice lasso,ice,lasso,0.09465987589135356,60.0
mice_protein,mcar,ice lasso,ice,lasso,0.1135390559732665,70.0
mice_protein,mcar,ice lasso,ice,lasso,0.10712228474266172,80.0
mice_protein,mcar,ice lasso,ice,lasso,0.07500650048535532,90.0
mice_protein,mcar,ice lasso,ice,lasso,0.045472806914505524,95.0
mice_protein,mcar,ice lasso,ice,lasso,0.06066649960512726,98.0
mice_protein,mcar,missforest lasso,missforest,lasso,0.8888443447996098,0.0
mice_protein,mcar,missforest lasso,missforest,lasso,0.8431752816578315,20.0
mice_protein,mcar,missforest lasso,missforest,lasso,0.7629317790432734,40.0
mice_protein,mcar,missforest lasso,missforest,lasso,0.6846011762999274,50.0
mice_protein,mcar,missforest lasso,missforest,lasso,0.6093200947275798,60.0
mice_protein,mcar,missforest lasso,missforest,lasso,0.531183874795515,70.0
mice_protein,mcar,missforest lasso,missforest,lasso,0.40338004992337617,80.0
mice_protein,mcar,missforest lasso,missforest,lasso,0.28721443758395854,90.0
mice_protein,mcar,missforest lasso,missforest,lasso,0.20986275942926064,95.0
mice_protein,mcar,missforest lasso,missforest,lasso,0.09495032046808749,98.0
mice_protein,mcar,mean lasso,mean,lasso,0.9440661873038922,0.0
mice_protein,mcar,mean lasso,mean,lasso,0.7688340300628438,20.0
mice_protein,mcar,mean lasso,mean,lasso,0.5891022006434858,40.0
mice_protein,mcar,mean lasso,mean,lasso,0.5001924505880445,50.0
mice_protein,mcar,mean lasso,mean,lasso,0.4253254883056691,60.0
mice_protein,mcar,mean lasso,mean,lasso,0.34236232124990673,70.0
mice_protein,mcar,mean lasso,mean,lasso,0.2627982929347376,80.0
mice_protein,mcar,mean lasso,mean,lasso,0.20979945458955937,90.0
mice_protein,mcar,mean lasso,mean,lasso,0.15652725882505295,95.0
mice_protein,mcar,mean lasso,mean,lasso,0.09492437472088634,98.0
mice_protein,mcar,ice lasso,ice,lasso,0.9440661873038922,0.0
mice_protein,mcar,ice lasso,ice,lasso,0.21344979648006493,20.0
mice_protein,mcar,ice lasso,ice,lasso,0.12019763605324806,40.0
mice_protein,mcar,ice lasso,ice,lasso,0.09035357109154687,50.0
mice_protein,mcar,ice lasso,ice,lasso,0.0789123144618844,60.0
mice_protein,mcar,ice lasso,ice,lasso,0.08579267954267954,70.0
mice_protein,mcar,ice lasso,ice,lasso,0.10637554199902868,80.0
mice_protein,mcar,ice lasso,ice,lasso,0.06887380833200187,90.0
mice_protein,mcar,ice lasso,ice,lasso,0.05198545415936721,95.0
mice_protein,mcar,ice lasso,ice,lasso,0.03997536334832956,98.0
mice_protein,mcar,missforest lasso,missforest,lasso,0.9440661873038922,0.0
mice_protein,mcar,missforest lasso,missforest,lasso,0.8557112082572331,20.0
mice_protein,mcar,missforest lasso,missforest,lasso,0.7426152215976976,40.0
mice_protein,mcar,missforest lasso,missforest,lasso,0.6309235003717023,50.0
mice_protein,mcar,missforest lasso,missforest,lasso,0.5594051533155275,60.0
mice_protein,mcar,missforest lasso,missforest,lasso,0.4338673967386905,70.0
mice_protein,mcar,missforest lasso,missforest,lasso,0.3239882676328018,80.0
mice_protein,mcar,missforest lasso,missforest,lasso,0.2688489471063614,90.0
mice_protein,mcar,missforest lasso,missforest,lasso,0.19837488777406762,95.0
mice_protein,mcar,missforest lasso,missforest,lasso,0.11800462951208816,98.0
mice_protein,mnar,mean lasso,mean,lasso,0.9492917614995348,0.0
mice_protein,mnar,mean lasso,mean,lasso,0.9492917614995348,20.0
mice_protein,mnar,mean lasso,mean,lasso,0.9492917614995348,40.0
mice_protein,mnar,mean lasso,mean,lasso,0.9493398615476349,50.0
mice_protein,mnar,mean lasso,mean,lasso,0.9159112317518754,60.0
mice_protein,mnar,mean lasso,mean,lasso,0.8139420995870521,70.0
mice_protein,mnar,mean lasso,mean,lasso,0.5875227842342791,80.0
mice_protein,mnar,mean lasso,mean,lasso,0.4187486625460441,90.0
mice_protein,mnar,mean lasso,mean,lasso,0.20295281855432232,95.0
mice_protein,mnar,mean lasso,mean,lasso,0.10015117943036513,98.0
mice_protein,mnar,ice lasso,ice,lasso,0.9492917614995348,0.0
mice_protein,mnar,ice lasso,ice,lasso,0.05180898284346561,20.0
mice_protein,mnar,ice lasso,ice,lasso,0.017229254571026722,40.0
mice_protein,mnar,ice lasso,ice,lasso,0.03156565656565657,50.0
mice_protein,mnar,ice lasso,ice,lasso,0.04209010840108401,60.0
mice_protein,mnar,ice lasso,ice,lasso,0.0,70.0
mice_protein,mnar,ice lasso,ice,lasso,0.020522491541405515,80.0
mice_protein,mnar,ice lasso,ice,lasso,0.012906152069932376,90.0
mice_protein,mnar,ice lasso,ice,lasso,0.010157545605306802,95.0
mice_protein,mnar,ice lasso,ice,lasso,0.012681159420289854,98.0
mice_protein,mnar,missforest lasso,missforest,lasso,0.9492917614995348,0.0
mice_protein,mnar,missforest lasso,missforest,lasso,0.9492917614995348,20.0
mice_protein,mnar,missforest lasso,missforest,lasso,0.9492917614995348,40.0
mice_protein,mnar,missforest lasso,missforest,lasso,0.9492917614995348,50.0
mice_protein,mnar,missforest lasso,missforest,lasso,0.8786296323632591,60.0
mice_protein,mnar,missforest lasso,missforest,lasso,0.805175187364896,70.0
mice_protein,mnar,missforest lasso,missforest,lasso,0.5537551960453881,80.0
mice_protein,mnar,missforest lasso,missforest,lasso,0.2953340462497539,90.0
mice_protein,mnar,missforest lasso,missforest,lasso,0.12564638321453242,95.0
mice_protein,mnar,missforest lasso,missforest,lasso,0.12033146591970122,98.0
mice_protein,mnar,mean lasso,mean,lasso,0.8888443447996098,0.0
mice_protein,mnar,mean lasso,mean,lasso,0.8888443447996098,20.0
mice_protein,mnar,mean lasso,mean,lasso,0.8888443447996098,40.0
mice_protein,mnar,mean lasso,mean,lasso,0.8888443447996098,50.0
mice_protein,mnar,mean lasso,mean,lasso,0.8371268681744363,60.0
mice_protein,mnar,mean lasso,mean,lasso,0.7315730305637961,70.0
mice_protein,mnar,mean lasso,mean,lasso,0.5918762015858057,80.0
mice_protein,mnar,mean lasso,mean,lasso,0.4303424719599082,90.0
mice_protein,mnar,mean lasso,mean,lasso,0.18700233521768783,95.0
mice_protein,mnar,mean lasso,mean,lasso,0.10273558461380414,98.0
mice_protein,mnar,ice lasso,ice,lasso,0.8888443447996098,0.0
mice_protein,mnar,ice lasso,ice,lasso,0.03387533875338754,20.0
mice_protein,mnar,ice lasso,ice,lasso,0.034013605442176874,40.0
mice_protein,mnar,ice lasso,ice,lasso,0.05452839202839203,50.0
mice_protein,mnar,ice lasso,ice,lasso,0.066087428564611,60.0
mice_protein,mnar,ice lasso,ice,lasso,0.022773950759025382,70.0
mice_protein,mnar,ice lasso,ice,lasso,0.015853814644137227,80.0
mice_protein,mnar,ice lasso,ice,lasso,0.006756756756756758,90.0
mice_protein,mnar,ice lasso,ice,lasso,0.009894072571557357,95.0
mice_protein,mnar,ice lasso,ice,lasso,0.005892255892255892,98.0
mice_protein,mnar,missforest lasso,missforest,lasso,0.8888443447996098,0.0
mice_protein,mnar,missforest lasso,missforest,lasso,0.8888443447996098,20.0
mice_protein,mnar,missforest lasso,missforest,lasso,0.8888443447996098,40.0
mice_protein,mnar,missforest lasso,missforest,lasso,0.8888443447996098,50.0
mice_protein,mnar,missforest lasso,missforest,lasso,0.8614135398101525,60.0
mice_protein,mnar,missforest lasso,missforest,lasso,0.746608270175465,70.0
mice_protein,mnar,missforest lasso,missforest,lasso,0.5360631390687276,80.0
mice_protein,mnar,missforest lasso,missforest,lasso,0.30702807743648297,90.0
mice_protein,mnar,missforest lasso,missforest,lasso,0.16434902299379087,95.0
mice_protein,mnar,missforest lasso,missforest,lasso,0.12049601069299493,98.0
mice_protein,mnar,mean lasso,mean,lasso,0.9440661873038922,0.0
mice_protein,mnar,mean lasso,mean,lasso,0.9440661873038922,20.0
mice_protein,mnar,mean lasso,mean,lasso,0.9394842130307247,40.0
mice_protein,mnar,mean lasso,mean,lasso,0.9394842130307247,50.0
mice_protein,mnar,mean lasso,mean,lasso,0.8800194588014802,60.0
mice_protein,mnar,mean lasso,mean,lasso,0.7855931806558005,70.0
mice_protein,mnar,mean lasso,mean,lasso,0.6569755575467942,80.0
mice_protein,mnar,mean lasso,mean,lasso,0.3973623554103006,90.0
mice_protein,mnar,mean lasso,mean,lasso,0.22592657800840651,95.0
mice_protein,mnar,mean lasso,mean,lasso,0.09731563739678506,98.0
mice_protein,mnar,ice lasso,ice,lasso,0.9440661873038922,0.0
mice_protein,mnar,ice lasso,ice,lasso,0.03387533875338754,20.0
mice_protein,mnar,ice lasso,ice,lasso,0.03387533875338754,40.0
mice_protein,mnar,ice lasso,ice,lasso,0.03387533875338754,50.0
mice_protein,mnar,ice lasso,ice,lasso,0.04450811167704206,60.0
mice_protein,mnar,ice lasso,ice,lasso,0.05719105159188281,70.0
mice_protein,mnar,ice lasso,ice,lasso,0.05717592592592592,80.0
mice_protein,mnar,ice lasso,ice,lasso,0.04580723030059198,90.0
mice_protein,mnar,ice lasso,ice,lasso,0.0161068044788975,95.0
mice_protein,mnar,ice lasso,ice,lasso,0.06913541004450095,98.0
mice_protein,mnar,missforest lasso,missforest,lasso,0.9440661873038922,0.0
mice_protein,mnar,missforest lasso,missforest,lasso,0.9440661873038922,20.0
mice_protein,mnar,missforest lasso,missforest,lasso,0.9440661873038922,40.0
mice_protein,mnar,missforest lasso,missforest,lasso,0.9440661873038922,50.0
mice_protein,mnar,missforest lasso,missforest,lasso,0.8938293522646595,60.0
mice_protein,mnar,missforest lasso,missforest,lasso,0.82893349260467,70.0
mice_protein,mnar,missforest lasso,missforest,lasso,0.6796520254685918,80.0
mice_protein,mnar,missforest lasso,missforest,lasso,0.4019204796560053,90.0
mice_protein,mnar,missforest lasso,missforest,lasso,0.2008661273367156,95.0
mice_protein,mnar,missforest lasso,missforest,lasso,0.1114767331433998,98.0
madelon,mcar,mean lasso,mean,lasso,0.5153200869938306,0.0
madelon,mcar,mean lasso,mean,lasso,0.5305192114143626,20.0
madelon,mcar,mean lasso,mean,lasso,0.5498934659090908,40.0
madelon,mcar,mean lasso,mean,lasso,0.5305192114143626,50.0
madelon,mcar,mean lasso,mean,lasso,0.5551753635585971,60.0
madelon,mcar,mean lasso,mean,lasso,0.5414869811348716,70.0
madelon,mcar,mean lasso,mean,lasso,0.5260747788200775,80.0
madelon,mcar,mean lasso,mean,lasso,0.5133733553787484,90.0
madelon,mcar,mean lasso,mean,lasso,0.48027718550106613,95.0
madelon,mcar,mean lasso,mean,lasso,0.5133157491704247,98.0
madelon,mcar,ice lasso,ice,lasso,0.5153200869938306,0.0
madelon,mcar,ice lasso,ice,lasso,0.5225047764333002,20.0
madelon,mcar,ice lasso,ice,lasso,0.5533109198892165,40.0
madelon,mcar,ice lasso,ice,lasso,0.546126989762708,50.0
madelon,mcar,ice lasso,ice,lasso,0.5457237621416726,60.0
madelon,mcar,ice lasso,ice,lasso,0.5533109198892165,70.0
madelon,mcar,ice lasso,ice,lasso,0.5527279737806055,80.0
madelon,mcar,ice lasso,ice,lasso,0.530658143939394,90.0
madelon,mcar,ice lasso,ice,lasso,0.5206415140442262,95.0
madelon,mcar,ice lasso,ice,lasso,0.5172202063243709,98.0
madelon,mcar,missforest lasso,missforest,lasso,0.5153200869938306,0.0
madelon,mcar,missforest lasso,missforest,lasso,0.5440941998157733,20.0
madelon,mcar,missforest lasso,missforest,lasso,0.5403421174294961,40.0
madelon,mcar,missforest lasso,missforest,lasso,0.5249982433366989,50.0
madelon,mcar,missforest lasso,missforest,lasso,0.5384547108685038,60.0
madelon,mcar,missforest lasso,missforest,lasso,0.5076631753358186,70.0
madelon,mcar,missforest lasso,missforest,lasso,0.4958853827482091,80.0
madelon,mcar,missforest lasso,missforest,lasso,0.5037800890651122,90.0
madelon,mcar,missforest lasso,missforest,lasso,0.49286352629685803,95.0
madelon,mcar,missforest lasso,missforest,lasso,0.5023253727325746,98.0
madelon,mcar,mean lasso,mean,lasso,0.5153200869938306,0.0
madelon,mcar,mean lasso,mean,lasso,0.5305192114143626,20.0
madelon,mcar,mean lasso,mean,lasso,0.5498934659090908,40.0
madelon,mcar,mean lasso,mean,lasso,0.5305192114143626,50.0
madelon,mcar,mean lasso,mean,lasso,0.5551753635585971,60.0
madelon,mcar,mean lasso,mean,lasso,0.5414869811348716,70.0
madelon,mcar,mean lasso,mean,lasso,0.5260747788200775,80.0
madelon,mcar,mean lasso,mean,lasso,0.5133733553787484,90.0
madelon,mcar,mean lasso,mean,lasso,0.48027718550106613,95.0
madelon,mcar,mean lasso,mean,lasso,0.5133157491704247,98.0
madelon,mcar,ice lasso,ice,lasso,0.5153200869938306,0.0
madelon,mcar,ice lasso,ice,lasso,0.5225047764333002,20.0
madelon,mcar,ice lasso,ice,lasso,0.5533109198892165,40.0
madelon,mcar,ice lasso,ice,lasso,0.546126989762708,50.0
madelon,mcar,ice lasso,ice,lasso,0.5457237621416726,60.0
